FIPS,DemRep,state_abbr,Clinton,Trump,population2014,population2010,population_change,ageunder5,ageunder18,age65plus,femaleperc,white,black,native,asian,hawaiian,morerace,hispanic,whitealone,home1year,foreignborn,nonenglish,eduhighschool,edubachelor,veteranperc,traveltime,houses,houseown,housemulti,households,pphousehold,income,poverty,retailsales,landarea,density
37099,Rep,NC,42.01288603,53.91024217,40981,40271,1.8,4.7,17.1,17.7,50.9,85.2,2.3,9.6,1,0.1,1.9,0.051,81.4,83.1,4.6,8.4,85,27.9,7.654766843,19.7,26574,67.8,11.1,15609,2.36,21014,21.8,11900,490.76,82.1
37101,Rep,NC,33.29627571,63.96224853,181423,168878,7.4,6.5,26.4,12.3,50.9,80.4,16,0.9,0.8,0.1,1.9,0.134,68.9,89.6,7.6,12.1,83.2,20.4,7.028877265,28.7,70082,71.6,7.2,60759,2.81,22410,17.2,12565,791.3,213.4
37103,Rep,NC,40.50406827,58.36475491,10076,10153,-0.8,4.5,19,21.7,51.3,65.9,31.1,0.7,0.5,0,1.8,0.044,62.1,87.2,4,5.1,83.8,11.1,10.58951965,26.8,4860,69.5,3.7,4151,2.42,20105,16.7,3171,470.71,21.6
37105,Rep,NC,42.06516453,55.2155941,59662,57866,3.1,7,25.3,15,50.8,75.2,20.1,1.4,1.1,0.2,2,0.195,58.3,85.5,11.3,18.3,80.2,20.2,7.924642151,23.4,24240,69.1,13.5,21204,2.72,21449,18.9,13219,254.96,227
37107,Rep,NC,46.08627451,52.36862745,58485,59495,-1.7,5.9,22.9,17.9,52.2,56.3,41,0.6,0.7,0.2,1.2,0.075,50.1,85.1,3.7,6.7,79,14,7.470291528,22.1,27242,60.1,14.7,23569,2.46,19760,23.7,14876,400.59,148.5
37109,Rep,NC,24.93345839,72.63301985,79829,78265,2,5,21.9,15.9,50.2,91.7,5.8,0.4,0.6,0,1.3,0.072,85.2,89.6,5,7.6,83.6,19.4,7.494770071,29.4,33976,77.1,7.7,29994,2.6,25550,15.6,9800,297.94,262.7
37111,Rep,NC,23.75108657,74.22917625,44965,44996,-0.1,5.2,20.7,18.5,49.8,92.8,4.1,0.7,0.9,0.1,1.4,0.055,88.4,89.8,3.4,6.2,80.8,13.9,8.050706105,23.6,20909,71.5,6.8,17252,2.54,18932,21.9,11066,440.61,102.1
37113,Rep,NC,27.92455007,69.422012,33875,33922,-0.1,4.9,18.9,26.4,51.4,95.6,1.8,0.7,0.8,0,1.1,0.066,89.7,89,5.1,7,85.7,20.5,12.02361624,21.8,25331,74,7.8,15340,2.18,23213,21.3,14571,515.56,65.8
37115,Rep,NC,35.55535291,61.41710742,21157,20774,1.8,4.9,19.1,19.8,50.3,95.9,1.8,0.5,0.5,0,1.3,0.027,93.6,88.8,2.5,3.1,80.8,18.6,7.099305194,28.5,10684,74.8,5.2,8207,2.41,19902,17.3,3757,449.57,46.2
37117,Rep,NC,49.05501181,49.56125548,23454,24505,-4.3,5.2,20.7,20.6,53,55,42.9,0.4,0.5,0.2,1,0.036,52.2,91.9,2.2,3.7,81.5,11.9,7.209857594,23.8,11558,69.9,8.8,9444,2.54,18783,23.2,9640,461.22,53.1
37119,Dem,NC,63.28204506,33.41092254,1012539,919666,10.1,7,24.6,10,51.9,59.2,32.2,0.8,5.5,0.1,2.2,0.127,48.8,80.4,13.9,18.2,88.8,40.7,5.185578037,24.7,419118,59.5,31.2,366689,2.54,32482,15.4,16306,523.84,1755.5
37121,Rep,NC,19.9421238,78.32159034,15311,15581,-1.7,4.6,18.6,23.4,50.5,96.7,0.7,0.9,0.5,0.1,1.1,0.046,93.1,90.6,2.3,5,81.3,16.9,6.498595781,23,8737,76.5,6.4,6455,2.35,21404,18.3,10953,221.43,70.4
37123,Rep,NC,35.88086296,61.75211809,27395,27798,-1.4,6.1,23.2,18.5,51.4,77.1,19,1,1.5,0,1.4,0.152,63.7,90.2,8.6,16,71.8,15.1,6.548640263,25,16056,69.6,4.2,10610,2.51,18865,25.6,7655,491.76,56.5
37125,Rep,NC,33.82063419,63.40426423,93077,88247,5.5,5.4,21.2,23.8,52,82.8,13,1,1.2,0.2,1.9,0.063,77.3,88.6,5.6,7.1,89.7,31.3,10.8877596,23.9,45228,74.1,10.8,36997,2.38,28913,15.6,11819,697.84,126.5
37127,Rep,NC,49.08854444,49.3401275,94357,95837,-1.5,5.8,22.9,16.4,51.9,56.8,39.4,0.9,1,0,1.7,0.066,51.6,87.4,4.5,6.9,83.1,19.2,7.353985396,21,42394,64.1,13.8,37726,2.47,22880,17,13643,540.41,177.3
37129,Rep,NC,46.18391164,50.27267627,216298,202683,6.7,5.3,19.4,15.8,52,81.3,14.6,0.6,1.4,0.1,2,0.054,76.9,80.2,5.6,7.6,90.6,36.6,8.038446957,20.2,105532,58.9,26.2,86010,2.33,29679,16.9,20126,191.53,1058.1
37131,Dem,NC,62.62678004,36.43069358,20463,22098,-7.4,5.1,19,23,51.8,39.6,58.4,0.6,0.3,0,1.1,0.02,38.3,87.2,1.4,2.5,72.9,9.4,6.973562039,24.9,11539,72.9,4.2,8604,2.43,17919,26.3,4928,536.59,41.2
37133,Rep,NC,30.9876454,65.64193339,187589,177772,5.5,9.8,25.4,8.4,45.4,76.6,15.8,0.9,2.2,0.3,4.2,0.121,66.9,73.5,4.2,8.8,90.2,18,11.92980399,24.3,76054,54.8,13.9,60071,2.76,21084,15.2,11698,762.74,233.1
37135,Dem,NC,74.03858199,23.01515721,140420,133702,5,4.7,20.4,11.2,52.2,76.8,12.2,0.6,7.7,0.1,2.5,0.084,69.6,76.5,12.8,15.9,91,55.8,4.195983478,22,56488,60.5,28.2,51403,2.45,34465,17.8,9583,397.96,336.2
37137,Rep,NC,35.83874778,62.38924985,12948,13144,-1.5,3.8,16.5,26,48.7,77,20.1,0.7,0.6,0.1,1.5,0.035,74.1,85.7,4.1,6.1,85.7,18.7,11.26814952,24.5,7592,81.6,2.5,5146,2.42,23724,13.8,5546,336.54,39.1
37139,Dem,NC,49.84083942,47.64206555,39787,40661,-2.1,6.1,21.6,15.5,50.8,58.5,37.3,0.5,1.5,0.1,2.1,0.047,54.9,82.9,2.9,5.3,83.7,20.1,9.905245432,24.1,16900,63.7,16.3,14399,2.65,22745,18.4,17009,226.88,179.2
37141,Rep,NC,33.56235225,63.96645981,56250,52201,7.8,5.5,22.5,17.1,50,79.7,16.8,0.9,0.7,0.1,1.9,0.064,74.4,87,3.9,5.7,86.7,21.7,8.632888889,29.2,27224,77.3,6.8,20254,2.57,23526,19.3,6674,869.8,60
37143,Rep,NC,34.73843821,62.82031842,13466,13453,0.1,4.7,20.3,24.3,51.9,73.2,24.4,0.4,0.5,0,1.5,0.023,71.4,91.2,2.1,3.3,83.7,18.4,11.84464577,29.5,7036,77.2,4.6,5437,2.46,23809,20.2,5546,247.09,54.4
37145,Rep,NC,40.26317153,57.58690359,39132,39464,-0.8,5.4,21.8,17.5,51.4,69.9,27.3,0.9,0.5,0,1.5,0.042,66.4,89.6,2.6,4.4,83,14.7,7.216600225,30.1,18173,71.9,6.9,15320,2.54,21292,18,10302,392.32,100.6
37147,Dem,NC,52.34462844,44.9644792,175354,168148,4.3,6.1,21.9,11.3,52.8,60.7,34.8,0.5,1.9,0.1,1.9,0.059,56.2,78,4.8,7.2,85.8,28.1,5.509996921,19.5,76619,54.4,33.5,66026,2.49,23029,24.3,14302,651.98,257.9
37149,Rep,NC,34.64515527,62.83689266,20357,20510,-0.7,3.6,17.3,27.5,52.2,92.9,4.5,0.6,0.6,0,1.4,0.056,88.1,91.6,4.1,5.2,87,26.9,9.854104239,24.9,11462,74.2,9.3,8788,2.28,24611,16.7,5764,237.79,86.3
37151,Rep,NC,20.55175666,77.27108386,142778,141752,0.7,5.8,23.6,16.1,50.6,89.8,6.3,1,1.2,0.1,1.5,0.111,80.1,89.8,6.8,10.6,78,13.8,7.217498494,23.2,61242,73.8,9.7,54350,2.59,20523,17.8,8303,782.52,181.1
37153,Rep,NC,44.06527401,54.21251262,45733,46639,-1.9,6.2,23.6,16.1,51.1,62.4,31.4,3.1,1,0.1,2,0.064,57.6,86.7,4.2,6.8,80.1,12.4,8.805457766,19.8,20976,64.4,9.2,18254,2.48,17236,25.9,9232,473.82,98.4
37155,Rep,NC,46.57829371,51.43711664,134760,134168,0.4,7.2,25.9,13,51.6,32.2,24.7,39.7,0.8,0.1,2.6,0.081,26.6,88.4,5.6,8.8,71.5,12.5,5.53057287,23,52299,64.9,8.8,45154,2.9,15343,31.7,10470,949.22,141.3
37157,Rep,NC,33.97544352,63.96045826,91696,93640,-2.1,5.1,21,18.4,51.7,78.1,19,0.5,0.6,0.1,1.7,0.059,72.9,87.9,3.7,5.7,79,12.9,7.435438841,26.4,43590,70.6,9.4,37693,2.43,21102,17.9,9121,565.55,165.6
37159,Rep,NC,30.45118742,67.1993405,138630,138442,0.1,5.6,22.8,16.3,50.7,80.1,16.6,0.6,1.1,0.1,1.5,0.082,72.9,87.3,5.3,8.8,81,17,7.483228738,23.4,60136,68.8,11.4,52300,2.55,20912,18.8,8474,511.37,270.7
37161,Rep,NC,25.03359763,72.88670878,66600,67809,-1.8,5.3,21.4,19.5,51.6,87.3,9.9,0.4,0.6,0.1,1.8,0.041,83.8,88.9,2.8,4.1,81.6,17,8.397897898,23.1,33884,71.4,6.9,27214,2.43,19551,21.5,10144,564.15,120.2
37163,Rep,NC,40.90022623,57.57469381,64050,63431,1,6.5,24.7,16,50.8,67.4,27,3.1,0.6,0.3,1.8,0.184,52.2,87.2,9.2,15.7,75,12.6,6.805620609,25.1,27097,69.2,5.1,23336,2.69,19479,22.8,9126,944.74,67.1
37165,Dem,NC,52.96514589,45.20119333,35576,36157,-1.6,6.5,23.5,16.1,50.8,46.4,39.2,11.4,0.8,0,2.2,0.029,44.6,87.7,2,3.2,77.6,14.3,7.443220148,21.5,15146,63.6,12.6,13047,2.63,15679,32.3,9928,318.85,113.4
37167,Rep,NC,23.79545686,73.98051,60600,60585,0,5.5,21.7,17.6,50.2,84.7,11.3,0.4,2,0.3,1.3,0.039,81.5,86.5,2.9,5.9,80.6,16,7.120462046,25.7,27247,73.2,7.5,23108,2.52,20504,16.1,10306,395.09,153.3
37169,Rep,NC,20.94040213,76.53052024,46419,47401,-2.1,4.5,20,19.1,50.9,93.9,4.2,0.5,0.4,0,1,0.029,91.4,91.4,1.5,3.2,81.1,13.4,6.839871604,28,21794,80.4,4.6,18969,2.45,21311,15.8,4921,448.86,105.6
37171,Rep,NC,23.49114108,74.20332881,72968,73673,-1,5.3,22.2,18.9,51.1,93.4,4.1,0.6,0.7,0.1,1.1,0.101,84.3,91.1,5.7,9.5,75.3,15,6.523407521,25.3,33556,72.8,6.9,29967,2.42,20219,19.9,14614,532.17,138.4
37173,Rep,NC,36.54296222,59.46171849,14274,13981,2.1,6.3,22.7,18.5,51.7,65.7,1.3,27.9,0.6,0,4.5,0.047,63.6,90.9,2,2.3,82.1,16.3,7.678296203,19.2,8793,74.9,7.4,5368,2.56,19626,27.2,8417,528,26.5
37175,Rep,NC,37.3853211,59.86811927,33045,33090,-0.1,3.9,16.4,28.5,51.6,93.2,4.1,0.4,0.5,0,1.7,0.032,90.3,86.5,3.1,4.2,88.4,27.6,11.22711454,23.7,19355,76.3,6.8,13981,2.26,23757,14.3,8885,378.53,87.4
37177,Rep,NC,41.47058824,56.94117647,4115,4407,-6.6,5.4,18,19.4,46.3,58.9,36.3,0.8,2.4,0,1.7,0.067,53.3,81.7,7.5,12,71.5,8.4,8.189550425,25.6,2058,75.4,4.3,1480,2.48,16658,20.8,7392,389.04,11.3
37179,Rep,NC,32.86902969,63.9648249,218568,201307,8.6,6,28.6,11.3,50.6,83.2,12.1,0.6,2.2,0.1,1.8,0.11,73.5,88.1,9.1,13,87.8,31.8,5.550675305,29.2,76520,82.1,5.3,68211,2.98,28894,9.4,9214,631.52,318.7
37181,Dem,NC,61.57271531,36.95982188,44614,45419,-1.8,6.7,24.1,16.4,53.2,46.4,50.9,0.7,0.5,0,1.4,0.072,40.9,89.2,3.9,5.5,75.6,11.4,7.17711929,23,19959,62.5,10.5,16640,2.66,17905,28,13553,253.52,179.2
37183,Dem,NC,58.39296199,37.89231612,998691,901018,10.8,6.5,25,10,51.3,69,21.3,0.8,6.4,0.1,2.3,0.1,61,83.3,12.8,16.6,91.6,48,5.478471319,23.7,402020,65.2,26.6,348627,2.6,33166,11,15147,835.22,1078.8
37185,Dem,NC,65.86980144,32.6187889,20231,20975,-3.5,4.7,18.9,21.5,49.5,41,51.5,5.5,0.4,0,1.6,0.04,38.4,90.9,2.4,3.6,76.5,13.5,9.465671494,29.4,11731,70.6,3.8,7731,2.59,19052,26.2,3222,428.46,48.9
37187,Dem,NC,57.07277187,41.86426819,12570,13218,-4.9,5.6,21.3,21.1,53,48.3,48.7,0.9,0.4,0,1.7,0.048,45.3,88.5,2,2.4,79,11.7,7.939538584,25.3,6426,72.3,8,5056,2.53,18779,23.7,8370,348.14,38
37189,Dem,NC,48.50012166,46.99850534,52560,51079,2.9,3.4,13.2,14.2,50,95.1,1.9,0.3,1.1,0,1.4,0.035,92.1,70.2,3.5,5.3,89,37.9,6.050228311,18.5,32957,54.9,25.2,20909,2.2,21854,31.3,17836,312.56,163.4
37191,Rep,NC,43.19203597,54.9132948,124456,122623,1.5,6.8,24.1,14.5,50.8,63.6,31.9,0.8,1.4,0.1,2.2,0.111,54.4,82.7,6.9,10.9,81.7,16.4,9.623481391,21.9,53213,60.7,13.7,47330,2.54,21557,22.1,12251,553.09,221.7
37193,Rep,NC,21.38503437,76.55621839,68838,69340,-0.7,4.9,21.2,19.9,50.7,93.3,4.5,0.4,0.5,0.1,1.3,0.058,88.2,94.3,3.4,5,74.2,12.5,6.914785438,24.3,33038,73.9,7.3,27512,2.48,19029,22.7,11390,754.28,91.9
37195,Dem,NC,51.94318091,46.31181337,81401,81234,0.2,6.2,23.7,16.3,52.6,57,39.8,0.6,1.1,0.1,1.5,0.101,48.4,85.3,7,10.7,78.5,17.9,7.498679377,19.7,35669,60.9,20,31690,2.51,20972,23.2,13816,368.17,220.6
37197,Rep,NC,18.09798271,79.62536023,37792,38406,-1.6,5.4,21.9,18.3,50.4,94.3,3.5,0.6,0.3,0.2,1.1,0.107,84.7,93.4,5.7,9.2,78.8,13.1,6.652201524,28,17235,77.6,4.1,14926,2.53,22726,18.5,6366,334.83,114.7
37199,Rep,NC,32.43270799,64.91639478,17614,17818,-1.1,4.9,19.3,23.5,50.8,96.6,1.2,0.7,0.2,0.3,1,0.049,92.8,88.3,2.7,4.6,83.2,17.9,7.363460883,27.1,11049,76.9,7.5,7278,2.41,20257,20.1,8103,312.6,57
38001,Rep,ND,17.91044776,74.95854063,2384,2343,1.7,5.5,19.3,25.2,51.3,96.1,0.8,0.7,0.8,0,1.6,0.012,94.9,86.6,1.4,4.5,93,23.2,9.437919463,18.5,1385,73.5,18.3,1101,2.05,31502,9.9,13406,987.62,2.4
38003,Rep,ND,30.40167523,60.07995431,11144,11066,0.7,5.4,20.4,20.2,50,94.6,1.5,1,1.2,0.1,1.6,0.016,93.4,86.9,2.6,2.8,89.9,26.2,8.677315147,17.2,5743,70.1,22.4,4871,2.15,31721,9.3,13681,1491.55,7.4
38005,Rep,ND,43.40206186,47.78350515,6833,6660,2.6,10.2,34.2,12.2,48.5,43,0.1,54.4,0.4,0,2.1,0.022,42.1,92,0.8,2.1,83,11.6,6.263720181,17.4,2995,64.5,12.2,2291,2.92,18162,35.8,2928,1388.71,4.8
38007,Rep,ND,9.797297297,83.10810811,901,783,15.1,5.8,19,17.8,44.6,95,0.6,0.4,3.7,0,0.3,0.018,93.7,84.3,3.7,8.9,88.9,21.6,7.991120977,27.2,534,78,11,350,2.38,37972,8.4,1510,1148.85,0.7
38009,Rep,ND,21.35583358,72.21414024,6650,6429,3.4,6.3,21,21.3,47.8,94.3,0.7,2.5,0.5,0,2,0.02,92.7,89.1,2.2,3,88.1,20.9,11.47368421,22.8,4423,76.9,6.3,3028,2.06,31969,11,8936,1668.42,3.9
38011,Rep,ND,12.83210854,81.68456755,3247,3151,3,6.5,24.2,19.5,48.3,95.8,0.3,2.5,0.2,0,1.1,0.047,92.7,90.1,0.5,3.2,89.1,20.7,7.483831229,14.2,1739,77.2,7.3,1354,2.28,32045,8.2,21609,1161.81,2.7
38013,Rep,ND,11.44519884,85.25703201,2245,1968,14.1,8,23.4,18,46.7,96.5,0.6,1,0.6,0,1.3,0.021,94.5,84.2,3.8,4.9,87.4,17.4,7.171492205,22.7,1416,67.6,5.3,1007,2.07,32908,12.4,9718,1103.57,1.8
38015,Rep,ND,23.17916116,69.3326791,90503,81308,11.3,6.6,22.7,14.5,50.2,92.3,1.2,4.1,0.7,0.1,1.7,0.019,90.8,84.2,1.4,4.8,93.4,33.2,7.10473686,18.8,39998,71.2,28.5,34703,2.34,32876,8.2,18153,1632.65,49.8
38017,Rep,ND,39.70586369,50.42445468,167005,149778,11.5,6.9,22.1,10.8,49.3,90.5,3.7,1.3,2.6,0.1,1.9,0.024,88.5,77.3,5.4,6.9,94.6,37.2,6.009999701,16.4,75125,53.4,43.4,65816,2.27,30529,13,20953,1764.94,84.9
38019,Rep,ND,24.17470797,68.8674454,3855,3993,-3.5,5.2,19.7,26.6,49.3,97.1,0.3,1.4,0.3,0,0.9,0.011,96.2,89.3,2.1,2.5,87.8,16.4,10.29831388,12.8,2330,84.7,9.4,1754,2.19,32028,4.9,21680,1488.75,2.7
38021,Rep,ND,23.22934233,69.81450253,5150,5289,-2.6,5.8,22.6,21.9,50.3,96.3,1,0.7,0.5,0,1.6,0.034,93.4,87.8,0.6,5.1,86.8,23.6,7.689320388,12.9,2649,72.5,18.1,2178,2.27,24644,9.7,14514,1131.47,4.7
38023,Rep,ND,20.47177759,72.45155855,2432,2071,17.4,5.8,20.9,23.1,48.3,96.6,0.7,0.7,0.7,0,1.2,0.039,93,92,4.2,2.6,90.6,21.8,7.771381579,14.8,1476,85.2,8.1,1035,2.02,36303,8.4,5866,1260.79,1.6
38025,Rep,ND,16.1891769,79.71805366,4399,3536,24.4,6.7,22.7,14.3,46.5,85.9,0.6,9.7,1.5,0,2.3,0.038,83,90.3,3.4,6.3,90.1,17.9,6.592407365,22.9,2296,82.3,4,1438,2.55,33788,10.1,11937,2008.46,1.8
38027,Rep,ND,29.04019688,64.80721903,2377,2385,-0.3,5.5,22.2,23.8,49.6,93,0.3,4.5,0.4,0.1,1.9,0.031,90.5,87.3,0.7,2.6,88.1,20.1,8.792595709,18.9,1338,74.4,13.8,1104,2.07,27323,13.8,13423,630.17,3.8
38029,Rep,ND,10.97498724,85.3496682,3422,3550,-3.6,4.4,20,27.6,48.7,98.1,0.1,0.7,0.1,0,0.9,0.011,97,91.7,0.5,8.3,81.6,14.4,10.16949153,18.9,2115,80.9,7.6,1634,2.11,27690,14.9,7640,1510.44,2.4
38031,Rep,ND,20.36492054,72.80753384,3362,3343,0.6,5.3,21.4,22,50.1,97.4,0.3,1,0.5,0,0.9,0.012,96.3,88.2,1.9,4.5,86.4,19.6,6.632956573,14.3,1814,73.8,15.7,1555,2.11,33063,11.1,23423,635.45,5.3
38033,Rep,ND,10.50955414,84.18259023,1825,1680,8.6,5.9,23.6,18.5,49.5,96.7,0.8,1.2,0.2,0.2,0.9,0.027,94.2,89.2,0.1,2.1,91.2,18.3,4.876712329,13.7,1005,72.3,13,754,2.16,26113,12.4,30185,1000.79,1.7
38035,Rep,ND,36.44441453,54.9459796,70138,66861,4.9,6.7,20.4,11.2,48.5,88.8,3.5,2.8,2.3,0.1,2.5,0.038,85.7,77.4,4.2,5.9,92.5,32.6,7.496649462,13.7,31341,52.6,39.8,27465,2.28,27026,16,18742,1436.38,46.5
38037,Rep,ND,13.73989713,80.67597355,2361,2394,-1.4,5.8,18.5,27.7,49.1,96.1,0,1.9,0.2,0,1.8,0.01,95.3,90.2,0.8,7.8,86.5,16.4,10.16518424,20.9,1708,76.2,6.7,1113,2.08,28129,14.2,5088,1659.14,1.4
38039,Rep,ND,23.89735365,67.92301524,2319,2420,-4.2,4.6,18.5,28.7,49,98.4,0.4,0.8,0.1,0,0.3,0.008,97.8,87.1,0.9,2.3,83.4,14.8,12.28978008,15.8,1463,76.3,10.8,1149,2,27197,7,4707,708.82,3.4
38041,Rep,ND,13.32275971,81.83980967,2660,2477,7.4,6.4,22.7,22.9,51.5,94.5,0.6,2.9,0.2,0.1,1.7,0.023,92.6,86.5,0.3,4.3,87.2,17.3,9.060150376,17.2,1429,83.1,9.3,1097,2.2,27910,10.7,19577,1132.22,2.2
38043,Rep,ND,13.18114875,81.44329897,2424,2435,-0.5,5.3,21.3,21,48.7,97.3,0.5,0.9,0.7,0,0.7,0.038,94.4,92.8,2.1,5.4,84,19.4,8.910891089,23.6,1690,77,5.6,1146,2.11,28904,10.4,12090,1351.19,1.8
38045,Rep,ND,23.64066194,69.73995272,4149,4139,0.2,5.3,21,25.5,48.7,98.4,0.3,0.4,0.1,0,0.8,0.011,97.3,90.7,0.4,6.6,87.3,21.5,6.917329477,17.7,2257,80.2,10.4,1955,2.08,31989,8.7,9075,1145.94,3.6
38047,Rep,ND,10.87378641,84.17475728,1944,1990,-2.3,5.4,21.3,27,49.2,97.9,0.3,0.5,0.3,0,1,0.009,97.1,92.3,0.4,11.8,76.9,13,9.156378601,17.4,1157,84.2,5.9,827,2.28,27887,10.1,11031,992.82,2
38049,Rep,ND,17.64049125,74.09750651,5988,5395,11,6.3,23.2,19,47.5,97.2,0.3,1.1,0.4,0,1,0.026,95,91.5,1.4,4,88.4,16.3,8.967935872,28.1,3084,77.5,6.6,2573,2.14,28331,14.2,7124,1873.95,2.9
38051,Rep,ND,16.37385805,76.95010541,2801,2809,-0.3,5.5,19,31.3,51.2,97.7,0.3,0.6,0.6,0,0.8,0.021,95.7,90.5,0.9,19.7,75.4,18.6,8.49696537,12,1859,83.7,7.7,1308,2.04,25427,13.8,17811,974.73,2.9
38053,Rep,ND,15.15019591,79.69090118,10996,6360,72.9,8,29.4,8.3,46.6,81.7,1.2,14.1,0.7,0,2.3,0.068,76.5,87,0.5,4.9,89.9,22.3,4.856311386,18.5,3760,67.1,8.5,2666,2.71,33078,13.8,6650,2760.32,2.3
38055,Rep,ND,20.55320784,73.51133308,9578,8962,6.9,5.9,22,21.5,48.9,90.6,0.3,7.2,0.1,0,1.8,0.021,89.5,89.5,0.7,4.2,90.5,17.5,9.135518897,21.3,5927,77.5,8.9,4021,2.23,30992,10.9,6332,2110.88,4.2
38057,Rep,ND,13.49693252,81.39789658,8746,8424,3.8,6.4,22.3,17,48.1,95.4,0.4,2.4,0.3,0.1,1.4,0.025,93.6,86.5,0.6,7.3,88.8,20.5,8.621083924,17.7,4672,82.9,10.9,3650,2.28,31767,7.3,10763,1042.96,8.1
38059,Rep,ND,19.79159967,72.80504277,29822,27471,8.6,6.8,23.3,14.9,49.4,92.6,0.9,3.9,0.4,0.1,2,0.027,90.8,85.9,0.6,5.5,90.2,24.1,6.827174569,19.5,13875,79.3,15.3,11416,2.39,29389,8.5,13238,1926.27,14.3
38061,Rep,ND,30.20703417,63.63182839,9782,7673,27.5,8.3,25,10.8,44.8,68.7,0.9,27.2,0.3,0,2.9,0.062,64.8,87.1,1.3,5.9,90.2,18.3,7.708035167,16.3,4784,72.2,8.8,3069,2.63,33803,12.3,18342,1825.3,4.2
38063,Rep,ND,31.64108619,60.50767414,3045,3126,-2.6,4.9,18.7,27.9,49.2,95.8,0.6,1.7,0.3,0,1.7,0.02,94.2,92.7,1.1,1,89.3,21,12.57799672,21.7,1944,82.7,9.8,1474,2.03,30432,7.7,7563,981.78,3.2
38065,Rep,ND,11.8762475,82.53493014,1850,1846,0.2,6.5,22.5,18.7,48.9,95.1,0.4,3.1,0.3,0,1,0.025,93,95.5,0.1,3.9,87.5,16.4,8,23.7,922,86.3,5.2,753,2.44,32253,7.4,5844,722.51,2.6
38067,Rep,ND,22.01745878,71.25767863,7128,7413,-3.8,5.2,20.7,21.6,48.6,95.6,0.5,2,0.4,0,1.4,0.037,92.2,87.1,3.8,4.1,89,19.2,9.539842873,16,3879,77.1,12.7,3328,2.14,27817,8.7,11867,1118.69,6.6
38069,Rep,ND,21.33663366,70.94059406,4404,4357,1.1,6.3,22.1,22.8,49.3,93.9,0.6,4.5,0.1,0,0.9,0.014,92.9,87.7,0.7,4.3,82.3,12.4,7.879200727,14.2,2222,72.3,13.2,1983,2.08,23491,14.3,20927,1018.6,4.3
38071,Rep,ND,28.84246838,61.63280951,11564,11451,1,6.5,22.4,18.4,49.4,86.7,0.5,8.9,0.5,0.1,3.2,0.025,85.2,89.6,0.8,3.1,88.2,21,7.116914562,12.1,5777,64.6,26.4,4826,2.28,28081,12.1,20873,1186.85,9.6
38073,Rep,ND,36.0811394,52.17954251,5446,5457,-0.2,5.6,22.9,20.7,48.9,97,0.6,0.7,0.4,0,1.3,0.019,95.4,89.4,0.6,3.5,87.9,16.5,7.93242747,16.6,2674,69.6,14.1,2283,2.32,26137,9.5,9383,862.36,6.3
38075,Rep,ND,15.93625498,77.92828685,2587,2470,4.7,6.6,22.4,18.9,47.4,96.8,0.7,0.5,0.5,0,1.5,0.023,94.9,89.1,2,2.3,93.3,17.2,10.35948976,19.3,1407,78.9,5.3,1041,2.36,31178,7,10513,877.05,2.8
38077,Rep,ND,27.66756032,63.79356568,16432,16321,0.7,5.4,21.4,15.8,48.4,94,0.8,2.7,0.7,0.1,1.6,0.027,92,84.1,1.3,2.9,89.8,20.8,6.718597858,18.3,7653,72.6,22.9,6614,2.28,27713,11.8,12424,1435.78,11.4
38079,Dem,ND,57.26379028,33.04205352,14616,13937,4.9,10.3,33.8,10.2,50.9,20.6,0.4,76.4,0.1,0,2.5,0.016,20.2,94.7,0.3,1.1,81.8,19.9,4.563492063,18.6,5501,70.2,8.8,4750,2.95,15502,36,7847,903.08,15.4
38081,Rep,ND,35.03538928,55.00505561,3931,3829,2.7,5.4,21.1,19.8,47.4,96.6,0.7,1.1,0.6,0.1,0.9,0.029,94,89.1,1.5,2.4,88.5,17.9,7.75883999,15.9,2060,77.3,11.2,1741,2.2,29950,7.4,6773,858.51,4.5
38083,Rep,ND,12.14470284,83.20413437,1326,1321,0.4,4,17.1,29,50.2,95.9,0.5,1.6,0.2,0.2,1.5,0.013,95.1,94.8,0.3,4.1,84.6,16,8.220211161,21.1,898,86.5,5.4,614,2.14,29219,13.7,3317,972.38,1.4
38085,Dem,ND,64.40101954,21.7502124,4422,4153,6.5,12.2,37.5,7.3,50,14.9,0.3,81.7,0.1,0,3,0.038,14.4,90.9,0.5,11.3,83.3,17.7,4.726368159,16.9,1330,44.6,12.5,1116,3.76,15478,40.5,3195,1094.09,3.8
38087,Rep,ND,9.836065574,84.54332553,765,727,5.2,7.2,22.4,20.4,46,96.1,0.5,2.5,0,0,0.9,0.03,94.5,95.8,0,1.7,85.7,22.5,6.797385621,20.3,437,86.8,3.5,296,2.49,30586,8.9,0,1214.92,0.6
38089,Rep,ND,14.40363186,80.21460999,30372,24199,25.5,7.6,24.3,12.8,47.4,93.9,1.7,1.3,1.4,0,1.6,0.049,89.5,83,3.1,6,89.3,24.7,6.012116423,16.4,13745,72.7,21.2,10439,2.37,31412,7.6,18005,1334.74,18.1
38091,Rep,ND,36.68699187,54.57317073,1955,1975,-1,5.7,20.6,23.7,49.1,97.9,0.2,1.1,0.2,0,0.7,0.013,96.7,91.1,2.2,4.2,92,20.3,9.769820972,18.1,1189,75.1,8.2,890,2.22,31455,6.2,14052,712.22,2.8
